"","MAJOR_MARKET_CODE_C","ROOM_NUM_C","ROOM_TYPE_CODE_C","CHECK_IN_DATE_C","LENGTH_OF_STAY_C","ADULT_NUM_C","POV_CODE_C","PMS_ROOM_REV_USD_C","PMS_FOOD_BEVERAGE_REV_USD_C","RESERVATION_STATUS_R","MAJOR_MARKET_CODE_R","GUEST_COUNTRY_R","MEMBER_STATUS_R","PAST_VS_FUTURE_R","REVENUE_USD_R","Gender_H","Age_Range_H","Guest_Room_H","Tranquility_H","Condition_Hotel_H","Customer_SVC_H","Staff_Cared_H","Internet_Sat_H","Check_In_H","F.B_Overall_Experience_H","City_PL","State_PL","Guest.NPS.Goal_PL","Brand_PL","Club.Type_PL","Hotel.Inventory_PL","Floors_PL","Union_PL","Relationship_PL","All.Suites_PL","Bell.Staff_PL","Boutique_PL","Business.Center_PL","Casino_PL","Conference_PL","Convention_PL","Dry.Cleaning_PL","Elevators_PL","Fitness.Center_PL","Fitness.Trainer_PL","Golf_PL","Indoor.Corridors_PL","Laundry_PL","Limo.Service_PL","Mini.Bar_PL","Pool.Indoor_PL","Pool.Outdoor_PL","Regency.Grand.Club_PL","Resort_PL","Restaurant_PL","Self.Parking_PL","Shuttle.Service_PL","Ski_PL","Spa_PL","Spa.services.in.fitness.center_PL","Spa.online.booking_PL","Spa.F.B.offering_PL","Valet.Parking_PL","Booking_Channel","NPS_Type"
"2267","TRANSIENT","0427","DDBL","2014-03-03",4,1,"BUSINESS",476,37,"CONFRM","TRANSIENT","UNITED STATES","","Future",476,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Greenville","South Carolina",49,"Hyatt Regency","",330,8,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Digital Channels",""
"2268","TRANSIENT","0811","KING","2014-03-13",2,1,"BUSINESS",369,0,"CONFRM","TRANSIENT","","","Future",269,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","California",60,"Grand Hyatt","Grand Club",685,36,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N","Y","N","Y","Y","N","N","N","N","","","Y","GDS",""
"2269","TRANSIENT","0827","KING","2014-03-20",1,1,"BUSINESS",90.43,14.4,"CONFRM","TRANSIENT","","","Past",113.85,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Shanghai","",58,"Hyatt","Club",631,33,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","N","Y","N","Internet",""
"2270","TRANSIENT","0405","GRNK","2014-03-15",1,2,"LEISURE",161.11,31.86,"CONFRM","TRANSIENT","CHILE","","Future",196.62,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Santiago","",61,"Grand Hyatt","Grand Club",310,24,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","","N","N","Y","Hotel",""
"2271","CONVENTION","2973","DDBL","2014-03-12",2,1,"BUSINESS",458,0,"CONFRM","CONVENTION","UNITED STATES","","Future",458,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Diego","California",62,"Grand Hyatt","Grand Club",1625,40,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Digital Channels",""
"2272","TRANSIENT","0207","DDBL","2014-03-31",2,2,"BUSINESS",177.92,0,"CONFRM","TRANSIENT","","","Future",177.92,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Nashville","Tennessee",55,"Hyatt Place","",123,5,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"2273","TRANSIENT","609","KING","2014-03-30",NA,1,"BUSINESS",89,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",89,"Female","36-45",10,10,10,10,10,10,10,NA,"Salt Lake City","Utah",71,"Hyatt Place","",128,4,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Digital Channels","Promoter"
"2274","TRANSIENT","0515","KING","2014-03-18",2,1,"BUSINESS",184,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",184,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Richmond","Virginia",57,"Hyatt Place","",127,6,"No","Owned","Y","N","N","N","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Internet",""
"2275","","0319","DDBL","2014-03-17",2,1,"BUSINESS",258,0,"CONFRM","CONVENTION","UNITED STATES","","Future",258,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Nashville","Tennessee",53,"Hyatt Place","",83,5,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"2276","CONVENTION","1411","QNQN","2014-03-30",3,1,"BUSINESS",492,11.25,"CONFRM","CONVENTION","UNITED STATES","","Future",492,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Austin","Texas",72,"Hyatt Place","",296,17,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Digital Channels",""
"2277","TRANSIENT","517","KING","2014-03-28",1,1,"BUSINESS",98,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",98,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Smyrna","Georgia",61,"Hyatt Place","",125,6,"No","Managed","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"2278","TRANSIENT","0231","DDBL","2014-03-19",1,1,"BUSINESS",239.2,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",239.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Diego","California",49,"Andaz","",159,6,"No","Managed","N","Y","Y","N","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","N","N","Y","N","N","N","N","N","","","Y","GDS",""
"2279","","0722","KING","2014-03-24",2,1,"BUSINESS",278,0,"CONFRM","CONVENTION","UNITED STATES","","Future",278,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Des Moines","Iowa",65,"Hyatt Place","",93,3,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","","","Y","Hotel",""
"2280","TRANSIENT","1217","KING","2014-03-22",1,1,"BUSINESS",73.4,0,"CONFRM","TRANSIENT","HONG KONG","","Past",84.35,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Chongqing","",65,"Hyatt Regency","Regency Club",321,26,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Hotel",""
"2281","TRANSIENT","0406","KING","2014-03-02",1,1,"BUSINESS",107,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",107,"Male","46-55",9,NA,9,10,NA,NA,NA,NA,"Braintree","Massachusetts",52,"Hyatt Place","",204,6,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Digital Channels","Promoter"
"2282","","2241","1VWD","2014-03-24",2,1,"BUSINESS",378,57,"CONFRM","CONVENTION","UNITED STATES","","Future",378,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Fort Lauderdale","Florida",34,"Hyatt Regency","",380,17,"No","Franchised","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","N","Y","Y","Y","Y","N","Y","","Y","Y","Y","Digital Channels",""
"2283","TRANSIENT","1725","EXCK","2014-03-19",1,2,"BUSINESS",290,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",290,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",62,"Andaz","",253,10,"Yes","Managed","N","N","N","N","N","N","N","Y","Y","Y","N","N","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","","N","N","N","Global Contact Center",""
"2284","TRANSIENT","0505","KING","2014-03-04",3,1,"BUSINESS",623.47,44.92,"CONFRM","TRANSIENT","KAZAKHSTAN","Platinum","Past",660,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Dushanbe","",73,"Hyatt Regency","Regency Club",221,12,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","N","N","Hotel",""
"2285","","0103","QNQN","2014-03-23",3,2,"BUSINESS",429,0,"CONFRM","CONVENTION","UNITED STATES","Gold","Future",429,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Davis","California",70,"Hyatt Place","",75,4,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Global Contact Center",""
"2286","CONVENTION","0860","QUEN","2014-03-20",3,1,"BUSINESS",837,0,"CONFRM","CONVENTION","UNITED STATES","","Future",837,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Washington","District of Columbia",47,"Grand Hyatt","Grand Club",888,12,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","Y","N","N","Y","Y","","","Y","Digital Channels",""
"2287","CONVENTION","1114","DLXK","2014-03-16",6,1,"BUSINESS",1392.01,66.78,"CONFRM","CONVENTION","TAIWAN","","Future",1729.78,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Taipei","",51,"Grand Hyatt","Grand Club",872,25,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","","","Y","Hotel",""
"2288","TRANSIENT","323","DDBL","2014-03-15",1,3,"LEISURE",179,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",179,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Orlando","Florida",64,"Hyatt Place","",151,7,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Global Contact Center",""
"2289","TRANSIENT","1111","DLXQ","2014-03-12",2,1,"LEISURE",350,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",266,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Atlanta","Georgia",45,"Hyatt","",194,11,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Digital Channels",""
"2290","TRANSIENT","611","KING","2014-03-07",1,1,"LEISURE",87.2,0,"CONFRM","TRANSIENT","","","Past",87.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Schaumburg","Illinois",62,"Hyatt Place","",127,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Internet",""
"2291","TRANSIENT","1965","GRNK","2014-03-27",2,1,"LEISURE",538,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",538,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",40,"Grand Hyatt","Grand Club",1311,35,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Hotel",""
"2292","CONVENTION","4119","KING","2014-03-17",2,2,"BUSINESS",164.72,0,"CONFRM","CONVENTION","TAIWAN","","Future",252.88,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Bali","",49,"Grand Hyatt","Grand Club",653,NA,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","N","","Y","Y","Y","Hotel",""
"2293","TRANSIENT","0014","DLXK","2014-03-06",1,1,"BUSINESS",203.81,122.78,"CONFRM","TRANSIENT","AUSTRALIA","Diamond","Past",223.53,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Canberra","",59,"Park Hyatt","",249,4,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","Y","","","Y","GDS",""
"2294","TRANSIENT","303","KING","2014-03-16",6,2,"BUSINESS",620.76,0,"CONFRM","TRANSIENT","","","Future",620.76,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Austin","Texas",46,"Hyatt Place","",127,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Internet",""
"2295","TRANSIENT","1117","ADDS","2014-03-04",2,1,"BUSINESS",688,0,"CONFRM","TRANSIENT","","","Future",688,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Los Angeles","California",44,"Hyatt Regency","Regency Club",728,19,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","N","N","Y","GDS",""
"2296","TRANSIENT","1437","KING","2014-03-01",1,1,"BUSINESS",154.34,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Past",60.87,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Austin","Texas",48,"Hyatt Regency","",448,17,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"2297","TRANSIENT","638","TWIN","2014-03-29",1,1,"BUSINESS",259.44,242.04,"CONFRM","TRANSIENT","CHINA","","Future",259.85,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Hangzhou","",70,"Hyatt Regency","Regency Club",390,8,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","N","N","Internet",""
"2298","CONVENTION","0550","CLBK","2014-03-23",2,1,"BUSINESS",147.88,53.67,"CONFRM","CONVENTION","INDIA","","Past",147.65,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New Delhi","",39,"Hyatt Regency","Regency Club",508,7,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","N","N","Y","Y","N","Y","N","N","N","Y","","Y","N","Y","Hotel",""
"2299","TRANSIENT","0406","DDBL","2014-03-28",2,2,"BUSINESS",158.4,0,"CONFRM","TRANSIENT","","","Past",158.4,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Mason","Ohio",59,"Hyatt Place","",127,6,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"2300","TRANSIENT","1719","DLXK","2014-03-25",1,1,"BUSINESS",295,0,"CONFRM","TRANSIENT","","","Future",295,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",62,"Andaz","",253,10,"Yes","Managed","N","N","N","N","N","N","N","Y","Y","Y","N","N","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","","N","N","N","GDS",""
"2301","TRANSIENT","0502","KING","2014-03-22",1,2,"BUSINESS",64.78,0,"CONFRM","TRANSIENT","","","Future",64.78,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Tucson","Arizona",51,"Hyatt Place","",120,5,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Internet",""
"2302","TRANSIENT","2127","KING","2014-03-21",2,2,"BUSINESS",395.28,0,"CONFRM","TRANSIENT","AUSTRALIA","","Future",433.72,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Melbourne","",53,"Grand Hyatt","Grand Club",548,33,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","N","N","Y","Global Contact Center",""
"2303","TRANSIENT","0408","DDBL","2014-03-29",2,2,"BUSINESS",126.4,2.71,"CONFRM","TRANSIENT","","","Past",126.4,"Female","26-35",10,NA,10,10,NA,NA,NA,NA,"Charlotte","North Carolina",67,"Hyatt Place","",122,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Internet","Promoter"
"2304","","0424","DDBL","2014-03-28",2,2,"BUSINESS",178,0,"CONFRM","CONVENTION","UNITED STATES","Gold","Future",178,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Overland Park","Kansas",76,"Hyatt Place","",134,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Global Contact Center",""
"2305","","0657","KING","2014-03-05",4,1,"BUSINESS",1040,0,"CONFRM","CONVENTION","UNITED STATES","","Future",1040,"Female","56-65",10,10,10,9,8,NA,10,10,"Washington","District of Columbia",53,"Hyatt Regency","Regency Club",834,11,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","","","Y","Digital Channels","Passive"
"2306","TRANSIENT","0425","KING","2014-03-08",1,1,"LEISURE",83,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",83,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Utica","Michigan",71,"Hyatt Place","",123,6,"No","Managed","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","","","N","Hotel",""
"2307","TRANSIENT","0102","KING","2014-03-04",1,1,"BUSINESS",189,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",189,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Brentwood","Tennessee",57,"Hyatt Place","",124,6,"No","Owned","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"2308","","0507","QNQN","2014-03-06",5,3,"BUSINESS",495,0,"CONFRM","CONVENTION","UNITED STATES","","Future",495,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Riverside","California",71,"Hyatt Place","",125,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Hotel",""
"2309","TRANSIENT","0905","KING","2014-03-06",1,1,"BUSINESS",130.54,0,"CONFRM","TRANSIENT","","","Past",130.54,"","",NA,NA,NA,NA,NA,NA,NA,NA,"New York","New York",NA,"Hyatt","",487,54,"Yes","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Internet",""
"2310","","0614","DDBL","2014-03-04",1,1,"BUSINESS",309,0,"CONFRM","CONVENTION","UNITED STATES","Gold","Future",309,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Washington","District of Columbia",47,"Grand Hyatt","Grand Club",888,12,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","N","Y","N","Y","Y","N","N","Y","Y","","","Y","Global Contact Center",""
"2311","CONVENTION","2318","KING","2014-03-14",2,1,"BUSINESS",291.94,19.51,"CONFRM","CONVENTION","UNITED STATES","","Future",311.96,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Shanghai","",56,"Andaz","",307,24,"No","Managed","N","Y","Y","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","Y","","N","N","N","Digital Channels",""
"2312","TRANSIENT","1726","RM2Q","2014-03-11",2,1,"BUSINESS",378,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",378,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Philadelphia","Pennsylvania",54,"Hyatt","",172,19,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","N","","N","N","Y","Global Contact Center",""
"2313","TRANSIENT","0901","KING","2014-03-11",2,1,"BUSINESS",548,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",548,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Clara","California",42,"Hyatt Regency","Regency Club",501,14,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","N","N","","","N","Global Contact Center",""
"2314","TRANSIENT","0308","STKN","2014-03-22",1,1,"BUSINESS",109.05,12,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",109.05,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Atlanta","Georgia",70,"Hyatt House","",149,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"2315","TRANSIENT","0928","1VWK","2014-03-15",1,1,"BUSINESS",177.7,0,"CONFRM","TRANSIENT","HONG KONG","","Future",177.81,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Hong Kong","",57,"Hyatt Regency","Regency Club",567,26,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","","Y","Y","N","Global Contact Center",""
"2316","TRANSIENT","1216","TWIN","2014-03-04",1,1,"LEISURE",0,0,"CONFRM","TRANSIENT","CHINA","","Future",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Shenzhen","",66,"Grand Hyatt","Grand Club",491,38,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Hotel",""
"2317","TRANSIENT","0122","KING","2014-03-26",1,1,"BUSINESS",112,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",112,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Irmo,","South Carolina",57,"Hyatt Place","",127,6,"No","Owned","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Global Contact Center",""
"2318","","305","KING","2014-03-06",2,2,"BUSINESS",115.14,0,"CONFRM","TRANSIENT","","","Future",115.14,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Salt Lake City","Utah",60,"Hyatt Place","",123,5,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Internet",""
"2319","TRANSIENT","1615","KING","2014-03-17",1,1,"BUSINESS",179.1,31.57,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",179.1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Seattle","Washington",68,"Grand Hyatt","Grand Club",425,28,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Digital Channels",""
"2320","TRANSIENT","220","KING","2014-03-02",5,1,"BUSINESS",620,21.68,"CONFRM","TRANSIENT","UNITED STATES","","Future",496,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio","Texas",71,"Hyatt Place","",126,6,"No","Franchised","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","Y","N","","","N","Global Contact Center",""
"2321","TRANSIENT","1028","KING","2014-03-21",1,1,"BUSINESS",105.76,0,"CONFRM","TRANSIENT","CANADA","","Future",113.77,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Calgary","Alberta",64,"Hyatt Regency","Regency Club",355,21,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","N","Y","N","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Hotel",""
"2322","TRANSIENT","0601","DLXK","2014-03-01",1,1,"BUSINESS",97.58,0,"CONFRM","TRANSIENT","","","Past",97.58,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Richardson","Texas",49,"Hyatt Regency","Regency Club",342,18,"No","Franchised","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","Y","Y","Y","N","N","N","","","N","Internet",""
"2323","","0954","KING","2014-03-02",4,1,"BUSINESS",820,0,"CONFRM","CONVENTION","UNITED STATES","","Future",820,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Chicago","Illinois",42,"Hyatt Regency","",800,33,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"2324","CONVENTION","2101","1VWK","2014-03-12",2,1,"BUSINESS",412.76,27.69,"CONFRM","CONVENTION","UNITED KINGDOM","","Past",522.51,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Birmingham","",59,"Hyatt Regency","Regency Club",319,24,"No","Owned","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Hotel",""
"2325","TRANSIENT","1303","1VWK","2014-03-08",3,1,"BUSINESS",454.09,52.18,"CONFRM","TRANSIENT","CHINA","","Future",524.49,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Guangzhou","",65,"Grand Hyatt","Grand Club",375,22,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","","Y","Y","N","Hotel",""
"2326","TRANSIENT","1647","AFRM","2014-03-27",1,1,"BUSINESS",169,50.65,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",169,"","",NA,NA,NA,NA,NA,NA,NA,NA,"St. Louis","Missouri",52,"Hyatt Regency","Regency Club",910,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","GDS",""
"2327","TRANSIENT","0521","KING","2014-03-26",2,1,"BUSINESS",338,0,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",676,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Nashville","Tennessee",53,"Hyatt Place","",83,5,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Digital Channels",""
"2328","TRANSIENT","1207","KING","2014-03-24",1,1,"BUSINESS",146.16,0,"CONFRM","TRANSIENT","CHINA","","Future",292.21,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Qingdao","",56,"Hyatt Regency","Regency Club",439,17,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Hotel",""
"2329","TRANSIENT","0406","RGSK","2014-03-03",4,1,"LEISURE",1196,45.55,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",1196,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Savannah","Georgia",43,"Hyatt Regency","",350,6,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","","","Y","Digital Channels",""
"2330","TRANSIENT","0632","KING","2014-03-22",1,1,"BUSINESS",56,0,"CONFRM","TRANSIENT","","","Past",56,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Minneapolis","Minnesota",54,"Hyatt Place","",213,6,"No","Managed","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Opaque",""
"2331","CONVENTION","1222","KING","2014-03-04",3,1,"BUSINESS",343.41,34.61,"CONFRM","CONVENTION","RUSSIA","","Future",373.83,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Ekaterinburg","",83,"Hyatt Regency","Regency Club",296,21,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","","Y","Y","N","Hotel",""
